,index,split
103250,186218,train
103251,186219,train
103252,186220,train
103253,186221,train
103254,186222,train
103255,186223,train
103256,186224,train
103257,186225,train
103258,186226,train
103259,186227,train
103260,186228,test
103261,186229,test
103262,186230,test
103263,186231,test
103264,186232,train
103265,186233,train
103266,186235,train
103267,186236,train
103268,186237,train
103269,186238,train
103270,186239,train
103271,186240,train
103272,186242,train
103273,186243,train
103274,186244,train
103275,186245,train
103276,186246,train
103277,186247,train
103278,186248,train
103279,186249,train
103280,186250,train
103281,186251,train
103282,186252,train
103283,186253,train
103284,186254,train
103285,186266,test
103286,186267,test
103287,186268,test
103288,186270,test
103289,186273,train
103290,186286,train
103291,186287,train
103292,186288,train
103293,186289,train
103294,186290,train
103295,186292,train
103296,186293,train
103297,186294,test
103298,186295,test
103299,186297,train
103300,186298,train
103301,186304,train
103302,186305,train
103303,186306,train
103304,186307,train
103305,186311,train
103306,186312,train
103307,186313,train
103308,186320,validate
103309,186321,validate
103310,186322,validate
103311,186323,validate
103312,186326,train
103313,186327,train
103314,186328,train
103315,186329,train
103316,186331,train
103317,186339,test
103318,186340,test
103319,186342,test
103320,186343,test
103321,186344,test
103322,186345,test
103323,186346,test
103324,186356,test
103325,186357,test
103326,186359,test
103327,186361,test
103328,186362,test
103329,186365,train
103330,186366,train
103331,186367,test
103332,186368,train
103333,186369,train
103334,186372,train
103335,186373,train
103336,186374,train
103337,186375,train
103338,186376,train
103339,186380,train
103340,186381,train
103341,186382,train
103342,186383,train
103343,186384,train
103344,186385,train
103345,186386,train
103346,186387,train
103347,186388,train
103348,186389,train
103349,186390,train
103350,186391,validate
103351,186393,validate
103352,186396,test
103353,186397,test
103354,186398,test
103355,186399,validate
103356,186400,validate
103357,186402,validate
103358,186403,validate
103359,186404,validate
103360,186405,train
103361,186406,train
103362,186407,train
103363,186415,train
103364,186416,train
103365,186417,train
103366,186418,train
103367,186419,train
103368,186420,train
103369,186421,train
103370,186422,train
103371,186423,train
103372,186424,train
103373,186425,train
103374,186426,train
103375,186427,train
103376,186428,train
103377,186429,train
103378,186430,train
103379,186431,train
103380,186432,train
103381,186438,train
103382,186439,train
103383,186440,train
103384,186441,train
103385,186442,train
103386,186445,test
103387,186447,train
103388,186448,train
103389,186449,train
103390,186450,train
103391,186451,train
103392,186452,train
103393,186453,train
103394,186454,train
103395,186455,train
103396,186456,train
103397,186457,train
103398,186458,train
103399,186459,train
103400,186465,train
103401,186466,train
103402,186472,test
103403,186473,test
103404,186474,test
103405,186478,train
103406,186479,train
103407,186488,train
103408,186489,test
103409,186490,test
103410,186503,train
103411,186504,train
103412,186513,test
103413,186514,test
103414,186515,test
103415,186516,test
103416,186517,test
103417,186518,test
103418,186519,train
103419,186520,validate
103420,186521,train
103421,186522,train
103422,186523,train
103423,186524,train
103424,186525,train
103425,186526,train
103426,186527,train
103427,186530,validate
103428,186531,validate
103429,186532,train
103430,186533,train
103431,186535,train
103432,186539,train
103433,186543,validate
103434,186545,train
103435,186546,train
103436,186547,train
103437,186548,test
103438,186549,validate
103439,186550,validate
103440,186551,validate
103441,186552,test
103442,186553,test
103443,186554,test
103444,186555,train
103445,186556,train
103446,186557,train
103447,186558,train
103448,186559,train
103449,186560,train
103450,186563,test
103451,186564,test
103452,186565,train
103453,186566,train
103454,186567,train
103455,186568,train
103456,186569,train
103457,186570,train
103458,186571,train
103459,186572,train
103460,186573,train
103461,186574,train
103462,186584,train
103463,186585,train
103464,186586,train
103465,186588,train
103466,186595,test
103467,186596,test
103468,186597,train
103469,186598,train
103470,186599,train
103471,186600,train
103472,186601,train
103473,186602,train
103474,186603,train
103475,186604,train
103476,186605,train
103477,186606,train
103478,186607,validate
103479,186608,test
103480,186609,test
103481,186610,train
103482,186611,train
103483,186612,train
103484,186613,train
103485,186614,test
103486,186615,test
103487,186616,test
103488,186621,test
103489,186622,train
103490,186623,train
103491,186624,validate
103492,186625,validate
103493,186626,validate
103494,186627,test
103495,186628,test
103496,186629,test
103497,186630,test
103498,186632,test
103499,186633,test
103500,186634,train
103501,186635,train
103502,186637,train
103503,186638,train
103504,186639,train
103505,186640,train
103506,186641,train
103507,186642,train
103508,186643,train
103509,186644,train
103510,186645,train
103511,186646,train
103512,186647,train
103513,186648,train
103514,186649,train
103515,186650,train
103516,186651,train
103517,186652,train
103518,186653,train
103519,186654,train
103520,186655,train
103521,186656,train
103522,186657,train
103523,186658,train
103524,186659,train
103525,186660,train
103526,186661,train
103527,186662,train
103528,186663,train
103529,186664,train
103530,186665,train
103531,186666,train
103532,186667,train
103533,186671,train
103534,186673,test
103535,186674,test
103536,186675,test
103537,186676,test
103538,186677,train
103539,186678,train
103540,186679,train
103541,186680,train
103542,186681,train
103543,186698,train
103544,186699,train
103545,186700,validate
103546,186709,train
103547,186710,train
103548,186711,train
103549,186712,train
103550,186713,train
103551,186714,train
103552,186715,train
103553,186716,train
103554,186717,train
103555,186718,train
103556,186719,train
103557,186720,test
103558,186721,test
103559,186722,test
103560,186723,test
103561,186724,test
103562,186725,test
103563,186726,test
103564,186727,test
103565,186728,test
103566,186729,test
103567,186730,train
103568,186731,train
103569,186732,train
103570,186734,train
103571,186735,train
103572,186736,train
103573,186737,test
103574,186738,test
103575,186739,test
103576,186740,test
103577,186741,test
103578,186742,test
103579,186743,test
103580,186744,test
103581,186745,test
103582,186749,test
103583,186753,validate
103584,186754,validate
103585,186755,train
103586,186756,train
103587,186757,train
103588,186758,train
103589,186759,train
103590,186760,train
103591,186761,train
103592,186762,train
103593,186763,train
103594,186764,train
103595,186765,train
103596,186766,train
103597,186767,train
103598,186768,train
103599,186769,train
103600,186770,train
103601,186771,train
103602,186772,train
103603,186773,train
103604,186774,train
103605,186775,train
103606,186785,train
103607,186786,train
103608,186787,train
103609,186788,train
103610,186789,train
103611,186790,test
103612,186791,validate
103613,186792,validate
103614,186793,validate
103615,186794,validate
103616,186795,validate
103617,186796,validate
103618,186797,validate
103619,186798,validate
103620,186799,validate
103621,186800,validate
103622,186801,validate
103623,186802,validate
103624,186803,validate
103625,186804,validate
103626,186807,train
103627,186808,train
103628,186809,train
103629,186811,train
103630,186812,train
103631,186813,train
103632,186814,train
103633,186816,train
103634,186817,train
103635,186822,train
103636,186823,train
103637,186824,train
103638,186825,train
103639,186826,train
103640,186827,train
103641,186828,train
103642,186829,train
103643,186830,train
103644,186845,train
103645,186849,train
103646,186850,train
103647,186851,train
103648,186852,train
103649,186853,train
103650,186854,train
103651,186855,train
103652,186856,train
103653,186857,train
103654,186858,train
103655,186859,train
103656,186860,train
103657,186861,train
103658,186865,test
103659,186875,test
103660,186879,validate
103661,186880,validate
103662,186881,test
103663,186882,test
103664,186883,test
103665,186884,test
103666,186885,test
103667,186886,test
103668,186887,test
103669,186888,test
103670,186889,test
103671,186890,test
103672,186891,test
103673,186892,validate
103674,186893,validate
103675,186894,validate
103676,186895,validate
103677,186896,validate
103678,186897,validate
103679,186898,validate
103680,186899,validate
103681,186900,validate
103682,186901,validate
103683,186902,validate
103684,186903,validate
103685,186904,train
103686,186905,test
103687,186906,test
103688,186907,train
103689,186908,train
103690,186909,train
103691,186910,test
103692,186911,train
103693,186912,train
103694,186913,train
103695,186914,train
103696,186915,train
103697,186916,test
103698,186917,test
103699,186918,test
103700,186919,test
103701,186920,test
103702,186921,test
103703,186922,validate
103704,186923,validate
103705,186924,train
103706,186925,train
103707,186926,train
103708,186927,train
103709,186928,train
103710,186929,train
103711,186940,test
103712,186941,test
103713,186942,test
103714,186943,test
103715,186945,validate
103716,186946,validate
103717,186947,train
103718,186953,validate
103719,186954,validate
103720,186955,validate
103721,186956,test
103722,186957,test
103723,186958,test
103724,186959,validate
103725,186963,train
103726,186964,train
103727,186965,train
103728,186966,train
103729,186967,train
103730,186968,train
103731,186972,train
103732,186973,train
103733,186974,train
103734,186975,train
103735,186976,train
103736,186977,train
103737,186978,train
103738,186979,train
103739,186980,validate
103740,186981,train
103741,186982,train
103742,186983,train
103743,186984,train
103744,186985,train
103745,186986,train
103746,186987,train
103747,186988,train
103748,186989,train
103749,186990,train
103750,186991,train
103751,186992,train
103752,186993,train
103753,186994,train
103754,186995,train
103755,186996,train
103756,186997,train
103757,186998,test
103758,186999,test
103759,187000,train
103760,187001,train
103761,187002,train
103762,187003,train
103763,187004,train
103764,187011,test
103765,187012,test
103766,187013,test
103767,187014,test
103768,187015,test
